   jpnij     jpi     jpj     jpk  jpiglo  jpjglo
     278      27      29      40     398     898
NAREA nlci nlcj nldi nldj nlei nlej nimpp njmpp
    1   27   29    2    1   26   28   76    1
    2   27   29    2    1   26   28  101    1
    3   27   29    2    1   26   28  126    1
    4   27   29    2    1   26   28  151    1
    5   27   29    2    1   26   28  176    1
    6   27   29    2    1   26   28  201    1
    7   27   29    2    2   26   28   76   28
    8   27   29    2    2   26   28  101   28
    9   27   29    2    2   26   28  126   28
   10   27   29    2    2   26   28  151   28
   11   27   29    2    2   26   28  176   28
   12   27   29    2    2   26   28  201   28
   13   27   29    2    2   26   28  226   28
   14   27   29    2    2   26   28   76   55
   15   27   29    2    2   26   28  101   55
   16   27   29    2    2   26   28  126   55
   17   27   29    2    2   26   28  151   55
   18   27   29    2    2   26   28  176   55
   19   27   29    2    2   26   28  201   55
   20   27   29    2    2   26   28  226   55
   21   27   29    2    2   26   28   76   82
   22   27   29    2    2   26   28  101   82
   23   27   29    2    2   26   28  126   82
   24   27   29    2    2   26   28  151   82
   25   27   29    2    2   26   28  176   82
   26   27   29    2    2   26   28  201   82
   27   27   29    2    2   26   28  226   82
   28   27   29    2    2   26   28  251   82
   29   27   29    2    2   26   28  126  109
   30   27   29    2    2   26   28  151  109
   31   27   29    2    2   26   28  176  109
   32   27   29    2    2   26   28  201  109
   33   27   29    2    2   26   28  226  109
   34   27   29    2    2   26   28  251  109
   35   27   29    2    2   26   28  276  109
   36   26   29    2    2   25   28  301  109
   37   27   29    2    2   26   28  176  136
   38   27   29    2    2   26   28  201  136
   39   27   29    2    2   26   28  226  136
   40   27   29    2    2   26   28  251  136
   41   27   29    2    2   26   28  276  136
   42   26   29    2    2   25   28  301  136
   43   27   29    2    2   26   28  201  163
   44   27   29    2    2   26   28  226  163
   45   27   29    2    2   26   28  251  163
   46   27   29    2    2   26   28  276  163
   47   26   29    2    2   25   28  301  163
   48   27   29    2    2   26   28  176  190
   49   27   29    2    2   26   28  201  190
   50   27   29    2    2   26   28  226  190
   51   27   29    2    2   26   28  251  190
   52   27   29    2    2   26   28  276  190
   53   26   29    2    2   25   28  301  190
   54   26   29    2    2   25   28  325  190
   55   27   29    2    2   26   28  151  217
   56   27   29    2    2   26   28  176  217
   57   27   29    2    2   26   28  201  217
   58   27   29    2    2   26   28  226  217
   59   27   29    2    2   26   28  251  217
   60   27   29    2    2   26   28  276  217
   61   26   29    2    2   25   28  301  217
   62   26   29    2    2   25   28  325  217
   63   27   29    2    2   26   28  101  244
   64   27   29    2    2   26   28  126  244
   65   27   29    2    2   26   28  151  244
   66   27   29    2    2   26   28  176  244
   67   27   29    2    2   26   28  201  244
   68   27   29    2    2   26   28  226  244
   69   27   29    2    2   26   28  251  244
   70   27   29    2    2   26   28  276  244
   71   26   29    2    2   25   28  301  244
   72   26   29    2    2   25   28  325  244
   73   26   29    2    2   25   28  349  244
   74   27   29    2    2   26   28   51  271
   75   27   29    2    2   26   28   76  271
   76   27   29    2    2   26   28  101  271
   77   27   29    2    2   26   28  126  271
   78   27   29    2    2   26   28  151  271
   79   27   29    2    2   26   28  176  271
   80   27   29    2    2   26   28  201  271
   81   27   29    2    2   26   28  226  271
   82   27   29    2    2   26   28  251  271
   83   27   29    2    2   26   28  276  271
   84   26   29    2    2   25   28  301  271
   85   26   29    2    2   25   28  325  271
   86   26   29    2    2   25   28  349  271
   87   27   29    2    2   26   28   51  298
   88   27   29    2    2   26   28   76  298
   89   27   29    2    2   26   28  101  298
   90   27   29    2    2   26   28  126  298
   91   27   29    2    2   26   28  151  298
   92   27   29    2    2   26   28  176  298
   93   27   29    2    2   26   28  201  298
   94   27   29    2    2   26   28  226  298
   95   27   29    2    2   26   28  251  298
   96   27   29    2    2   26   28  276  298
   97   26   29    2    2   25   28  301  298
   98   26   29    2    2   25   28  325  298
   99   26   29    2    2   25   28  349  298
  100   27   28    2    2   26   27   26  325
  101   27   28    2    2   26   27   51  325
  102   27   28    2    2   26   27   76  325
  103   27   28    2    2   26   27  101  325
  104   27   28    2    2   26   27  176  325
  105   27   28    2    2   26   27  201  325
  106   27   28    2    2   26   27  226  325
  107   27   28    2    2   26   27  251  325
  108   27   28    2    2   26   27  276  325
  109   26   28    2    2   25   27  301  325
  110   26   28    2    2   25   27  325  325
  111   27   28    1    2   26   27    1  351
  112   27   28    2    2   26   27   26  351
  113   27   28    2    2   26   27   51  351
  114   27   28    2    2   26   27   76  351
  115   27   28    2    2   26   27  176  351
  116   27   28    2    2   26   27  201  351
  117   27   28    2    2   26   27  226  351
  118   27   28    2    2   26   27  251  351
  119   27   28    2    2   26   27  276  351
  120   26   28    2    2   25   27  301  351
  121   26   28    2    2   25   27  325  351
  122   26   28    2    2   25   27  349  351
  123   27   28    1    2   26   27    1  377
  124   27   28    2    2   26   27   26  377
  125   27   28    2    2   26   27   51  377
  126   27   28    2    2   26   27  176  377
  127   27   28    2    2   26   27  201  377
  128   27   28    2    2   26   27  226  377
  129   27   28    2    2   26   27  251  377
  130   27   28    2    2   26   27  276  377
  131   26   28    2    2   25   27  301  377
  132   26   28    2    2   25   27  325  377
  133   26   28    2    2   25   27  349  377
  134   27   28    1    2   26   27    1  403
  135   27   28    2    2   26   27   26  403
  136   27   28    2    2   26   27   51  403
  137   27   28    2    2   26   27  201  403
  138   27   28    2    2   26   27  226  403
